20260831
CODIGO FIGURA;NOME FIGURA;CALCULADA;COD CAMPO;NOME CAMPO;DESC CAMPO;TAMANHO;QTD DECIMAIS;OBRIGATORIO;DOMINIO
86;COE de Crédito – TRS com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-5
86;COE de Crédito – TRS com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-4
86;COE de Crédito – TRS com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-3
86;COE de Crédito – TRS com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-2
86;COE de Crédito – TRS com Amortização;N;C0000148;Deslocamento do accrual do DI;DOMINIO;0;;N;D-1
86;COE de Crédito – TRS com Amortização;N;C0000182;Amortização 1 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000183;Amortização 2 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000184;Amortização 3 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000185;Amortização 4 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000186;Amortização 5 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000187;Amortização 6 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000188;Amortização 7 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000189;Amortização 8 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000190;Amortização 9 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000191;Amortização 10 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000192;Amortização 11 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000193;Amortização 12 (%);NUMERICO;10;8;N;
86;COE de Crédito – TRS com Amortização;N;C0000232;Entidade de referência;TEXTO;40;;S;
86;COE de Crédito – TRS com Amortização;N;C0000233;Obrigação de referência;TEXTO;40;;N;
86;COE de Crédito – TRS com Amortização;N;C0000234;Quantidade de obrigações;DOMINIO;0;;S;Single name
86;COE de Crédito – TRS com Amortização;N;C0000234;Quantidade de obrigações;DOMINIO;0;;S;Cesta
86;COE de Crédito – TRS com Amortização;N;C0000235;Agente de cálculo;DOMINIO;0;;S;Emissor
86;COE de Crédito – TRS com Amortização;N;C0000236;Determinação de ocorrência de evento;DOMINIO;0;;S;Emissor
86;COE de Crédito – TRS com Amortização;N;C0000237;Condições para liquidação;TEXTO;40;;N;
86;COE de Crédito – TRS com Amortização;N;C0000238;Liquidação em caso de evento de crédito (Recovery Value);TEXTO;40;;S;
86;COE de Crédito – TRS com Amortização;N;C0000240;Falência ou similar;DOMINIO;0;;N;SIM
86;COE de Crédito – TRS com Amortização;N;C0000241;Falha de pagamento;DOMINIO;0;;N;SIM
86;COE de Crédito – TRS com Amortização;N;C0000242;Reestruturação;DOMINIO;0;;N;SIM
86;COE de Crédito – TRS com Amortização;N;C0000243;Vencimento antecipado de obrigações;DOMINIO;0;;N;SIM
86;COE de Crédito – TRS com Amortização;N;C0000244;Descumprimento de obrigações;DOMINIO;0;;N;SIM
86;COE de Crédito – TRS com Amortização;N;C0000245;Repúdio ou moratória;DOMINIO;0;;N;SIM
86;COE de Crédito – TRS com Amortização;N;C0000246;Intervenção estatal;DOMINIO;0;;N;SIM
87;COE001087 CallSpread + CallSpread;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
87;COE001087 CallSpread + CallSpread;N;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
87;COE001087 CallSpread + CallSpread;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
87;COE001087 CallSpread + CallSpread;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
87;COE001087 CallSpread + CallSpread;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
87;COE001087 CallSpread + CallSpread;N;C0000005;Data inicial para fixing;DATA;10;;N;
87;COE001087 CallSpread + CallSpread;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
87;COE001087 CallSpread + CallSpread;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
87;COE001087 CallSpread + CallSpread;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
87;COE001087 CallSpread + CallSpread;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
87;COE001087 CallSpread + CallSpread;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
87;COE001087 CallSpread + CallSpread;N;C0000022;Strike 2(%);NUMERICO;4;8;S;
87;COE001087 CallSpread + CallSpread;N;C0000032;Limitador cenário de alta (%);NUMERICO;4;8;S;
87;COE001087 CallSpread + CallSpread;N;C0000041;Participação cenário de alta 2 (%);NUMERICO;6;4;S;
87;COE001087 CallSpread + CallSpread;N;C0000047;Valor Inicial Ativo Subjacente 1;NUMERICO;10;4;S;
87;COE001087 CallSpread + CallSpread;N;C0000051;Valor Inicial Ativo Subjacente 2;NUMERICO;10;4;S;
87;COE001087 CallSpread + CallSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Ajuste
87;COE001087 CallSpread + CallSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Maximo
87;COE001087 CallSpread + CallSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Media
87;COE001087 CallSpread + CallSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Fechamento
87;COE001087 CallSpread + CallSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Mínimo
87;COE001087 CallSpread + CallSpread;N;C0000205;Indexador 1;TEXTO;20;;S;
87;COE001087 CallSpread + CallSpread;N;C0000206;Classe Indexador 1;TEXTO;20;;S;
87;COE001087 CallSpread + CallSpread;N;C0000207;Indexador 2;TEXTO;20;;S;
87;COE001087 CallSpread + CallSpread;N;C0000208;Classe Indexador 2;TEXTO;20;;S;
87;COE001087 CallSpread + CallSpread;N;C0000359;Limitador cenário de alta 2 (%);NUMERICO;10;8;N;
87;COE001087 CallSpread + CallSpread;N;C000070;Quantidade 1;NUMERICO;12;8;N;
87;COE001087 CallSpread + CallSpread;N;C000071;Quantidade 2;NUMERICO;12;8;N;
88;COE001088 - Cesta de Opções;N;C0000047;Valor Inicial Ativo Subjacente 1;NUMERICO;10;4;S;
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;INDICES
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;ACOES
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;ACOES INTERNACIONAIS
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;COMMODITIES
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;INDICES INTERNACIONA
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;JUROS
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;JUROS INTERNACIONAIS
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;TAXAS DE CAMBIO
88;COE001088 - Cesta de Opções;N;C0000049;Classe do Ativo Subjacente 2;DOMINIO;0;;S;INDICES DE PRECOS
88;COE001088 - Cesta de Opções;N;C0000051;Valor Inicial Ativo Subjacente 2;NUMERICO;10;4;S;
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;TAXAS DE CAMBIO
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;INDICES
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;ACOES
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;ACOES INTERNACIONAIS
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;COMMODITIES
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;INDICES DE PRECOS
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;INDICES INTERNACIONA
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;JUROS
88;COE001088 - Cesta de Opções;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;JUROS INTERNACIONAIS
88;COE001088 - Cesta de Opções;N;C0000116;Quantidade 3;NUMERICO;10;4;S;
88;COE001088 - Cesta de Opções;N;C0000120;Quantidade 4;NUMERICO;10;4;N;
88;COE001088 - Cesta de Opções;N;C0000200;Participação 1(%);NUMERICO;4;8;S;
88;COE001088 - Cesta de Opções;N;C0000202;Participação 2(%);NUMERICO;4;8;S;
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Call Digital
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Call
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Callspread
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Putspread
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Put Digital
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Put
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Put KO
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Put KI
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Call KI
88;COE001088 - Cesta de Opções;N;C0000360;Opção 1;DOMINIO;0;;S;Call KO
88;COE001088 - Cesta de Opções;N;C0000361;Ativo Subjacente1;TEXTO;40;;S;
88;COE001088 - Cesta de Opções;N;C0000362;Valor Inicial Ativo Subjacente 4;NUMERICO;10;4;N;
88;COE001088 - Cesta de Opções;N;C0000363;Participação 4(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000364;Limitador 1(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000365;Limitador 4(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000366;Barreira 1(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000367;Barreira 4(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000368;Rebate 4(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000369;Rebate 1(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000370;Periodo de verificação de barreiras 4;DOMINIO;0;;N;Européia
88;COE001088 - Cesta de Opções;N;C0000370;Periodo de verificação de barreiras 4;DOMINIO;0;;N;Americana
88;COE001088 - Cesta de Opções;N;C0000371;Tipo de cotação para verificação de barreira 4;DOMINIO;0;;N;Mínimo
88;COE001088 - Cesta de Opções;N;C0000371;Tipo de cotação para verificação de barreira 4;DOMINIO;0;;N;Maximo
88;COE001088 - Cesta de Opções;N;C0000371;Tipo de cotação para verificação de barreira 4;DOMINIO;0;;N;Ajuste
88;COE001088 - Cesta de Opções;N;C0000371;Tipo de cotação para verificação de barreira 4;DOMINIO;0;;N;Fechamento
88;COE001088 - Cesta de Opções;N;C0000371;Tipo de cotação para verificação de barreira 4;DOMINIO;0;;N;Media
88;COE001088 - Cesta de Opções;N;C0000372;Periodo de verificação de barreiras 1;DOMINIO;0;;N;Americana
88;COE001088 - Cesta de Opções;N;C0000372;Periodo de verificação de barreiras 1;DOMINIO;0;;N;Européia
88;COE001088 - Cesta de Opções;N;C0000373;Tipo de cotação para verificação de barreira 1;DOMINIO;0;;N;Ajuste
88;COE001088 - Cesta de Opções;N;C0000373;Tipo de cotação para verificação de barreira 1;DOMINIO;0;;N;Mínimo
88;COE001088 - Cesta de Opções;N;C0000373;Tipo de cotação para verificação de barreira 1;DOMINIO;0;;N;Media
88;COE001088 - Cesta de Opções;N;C0000373;Tipo de cotação para verificação de barreira 1;DOMINIO;0;;N;Fechamento
88;COE001088 - Cesta de Opções;N;C0000373;Tipo de cotação para verificação de barreira 1;DOMINIO;0;;N;Maximo
88;COE001088 - Cesta de Opções;N;C0000374;Data inicial para verificação 4;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000375;Data final para verificação 4;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000376;Data inicial para verificação 1;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000377;Data para fixing 4;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000378;Data inicial para fixing 4;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000379;Data final para fixing 4;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000380;Data final para verificação 1;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Put
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Callspread
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Putspread
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Call KI
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Call KO
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Put Digital
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Put KO
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Call Digital
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Call
88;COE001088 - Cesta de Opções;N;C0000381;Opção 5;DOMINIO;0;;N;Put KI
88;COE001088 - Cesta de Opções;N;C0000382;Período de captura do ativo subjacente para liquidação 1;DOMINIO;0;;N;Janela de datas
88;COE001088 - Cesta de Opções;N;C0000382;Período de captura do ativo subjacente para liquidação 1;DOMINIO;0;;N;Data única
88;COE001088 - Cesta de Opções;N;C0000383;Ativo Subjacente 5;TEXTO;40;;N;
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;INDICES
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;ACOES
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;ACOES INTERNACIONAIS
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;COMMODITIES
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;INDICES DE PRECOS
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;INDICES INTERNACIONA
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;JUROS
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;TAXA DE CAMBIO
88;COE001088 - Cesta de Opções;N;C0000384;Classe do Ativo Subjacente 5;DOMINIO;0;;N;JUROS INTERNACIONAIS
88;COE001088 - Cesta de Opções;N;C0000385;Valor Inicial Ativo Subjacente 5;NUMERICO;10;4;N;
88;COE001088 - Cesta de Opções;N;C0000386;Participação 5(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000387;Limitador 5(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000388;Barreira 5(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000389;Rebate 5(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000390;Periodo de verificação de barreiras 5;DOMINIO;0;;N;Americana
88;COE001088 - Cesta de Opções;N;C0000390;Periodo de verificação de barreiras 5;DOMINIO;0;;N;Européia
88;COE001088 - Cesta de Opções;N;C0000391;Tipo de cotação para verificação de barreira 5;DOMINIO;0;;N;Mínimo
88;COE001088 - Cesta de Opções;N;C0000391;Tipo de cotação para verificação de barreira 5;DOMINIO;0;;N;Maximo
88;COE001088 - Cesta de Opções;N;C0000391;Tipo de cotação para verificação de barreira 5;DOMINIO;0;;N;Media
88;COE001088 - Cesta de Opções;N;C0000391;Tipo de cotação para verificação de barreira 5;DOMINIO;0;;N;Fechamento
88;COE001088 - Cesta de Opções;N;C0000391;Tipo de cotação para verificação de barreira 5;DOMINIO;0;;N;Ajuste
88;COE001088 - Cesta de Opções;N;C0000392;Data inicial para verificação 5;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000393;Data final para verificação 5;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000394;Data para fixing 5;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000395;Data inicial para fixing 5;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000396;Data final para fixing 5;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Putspread
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Callspread
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Put
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Call
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Call KI
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Put Digital
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Call Digital
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Put KO
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Put KI
88;COE001088 - Cesta de Opções;N;C0000397;Opção 6;DOMINIO;0;;N;Call KO
88;COE001088 - Cesta de Opções;N;C0000398;Ativo Subjacente 6;TEXTO;40;;N;
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;ACOES
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;ACOES INTERNACIONAIS
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;TAXA DE CAMBIO
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;JUROS
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;INDICES INTERNACIONA
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;INDICES DE PRECOS
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;COMMODITIES
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;INDICES
88;COE001088 - Cesta de Opções;N;C0000399;Classe do Ativo Subjacente 6;DOMINIO;0;;N;JUROS INTERNACIONAIS
88;COE001088 - Cesta de Opções;N;C0000400;Valor Inicial Ativo Subjacente 6;NUMERICO;10;4;N;
88;COE001088 - Cesta de Opções;N;C0000401;Quantidade 6;NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000402;Participação 6(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000403;Limitador 6(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000404;Barreira 6(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000405;Rebate 6(%);NUMERICO;4;8;N;
88;COE001088 - Cesta de Opções;N;C0000406;Periodo de verificação de barreiras 6;DOMINIO;0;;N;Americana
88;COE001088 - Cesta de Opções;N;C0000406;Periodo de verificação de barreiras 6;DOMINIO;0;;N;Européia
88;COE001088 - Cesta de Opções;N;C0000407;Tipo de cotação para verificação de barreira 6;DOMINIO;0;;N;Fechamento
88;COE001088 - Cesta de Opções;N;C0000407;Tipo de cotação para verificação de barreira 6;DOMINIO;0;;N;Media
88;COE001088 - Cesta de Opções;N;C0000407;Tipo de cotação para verificação de barreira 6;DOMINIO;0;;N;Maximo
88;COE001088 - Cesta de Opções;N;C0000407;Tipo de cotação para verificação de barreira 6;DOMINIO;0;;N;Mínimo
88;COE001088 - Cesta de Opções;N;C0000407;Tipo de cotação para verificação de barreira 6;DOMINIO;0;;N;Ajuste
88;COE001088 - Cesta de Opções;N;C0000408;Data inicial para verificação 6;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000409;Data final para verificação 6;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000410;Data para fixing 6;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000411;Data inicial para fixing 6;DATA;0;;N;
88;COE001088 - Cesta de Opções;N;C0000412;Data final para fixing 6;DATA;0;;N;
